Title,StoreId,ArticleType,Authors,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,classification,classificationCodes,identifierKeywords,majorClassificationCodes,startPage,subjectClassifications,subjectTerms,subjects,FindACopy,Database
Hot CPI Inflation Stirs Rate-Cut Doubts Within Fed; S&P 500 Slips,3124661194,Newspapers,"Graham, Jed",, (c) 2024 Investor's Business Daily, News," Oct 10, 2024",, English, English,, Los Angeles,"Oct 10, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/hot-cpi-inflation-stirs-rate-cut-doubts-within/docview/3124661194/se-2?accountid=14762," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges , 48531 Taxi and Ridesharing Services"," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges , 48531 Taxi and Ridesharing Services",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges , 48531 Taxi and Ridesharing Services",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges , 48531 Taxi and Ridesharing Services"," FINANCE , PSYCHOLOGY , FINANCE , HUMANRESOURCES , ECONOMICS , INDUSTRY , ECONOMICS , ECONOMICS , ECONOMICS , FINANCE , Taxicabs , United States--US , Washington (state)",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Hot+CPI+Inflation+Stirs+Rate-Cut+Doubts+Within+Fed%3B+S%26amp%3BP+500+Slips&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Hot+CPI+Inflation+Stirs+Rate-Cut+Doubts+Within+Fed%3B+S%26amp%3BP+500+Slips&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Graham,ABI/INFORM Collection
Is The S&P 500 Close To Topping? Here's What The Charts Say.,3124653250,Newspapers,"Juang, Mike",, (c) 2024 Investor's Business Daily, News," Oct 10, 2024",, English, English,, Los Angeles,"Oct 10, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/is-s-amp-p-500-close-topping-heres-what-charts/docview/3124653250/se-2?accountid=14762,,,,,,," FINANCE , Trends",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Is+The+S%26amp%3BP+500+Close+To+Topping%3F+Here%27s+What+The+Charts+Say.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Is+The+S%26amp%3BP+500+Close+To+Topping%3F+Here%27s+What+The+Charts+Say.&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Juang,ABI/INFORM Collection
Hot CPI Inflation Stirs Rate-Cut Doubts Within Fed; S&P 500 Slips,3124653236,Newspapers,"Graham, Jed",, (c) 2024 Investor's Business Daily, News," Oct 10, 2024",, English, English,, Los Angeles,"Oct 10, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/hot-cpi-inflation-stirs-rate-cut-doubts-within/docview/3124653236/se-2?accountid=14762," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," FINANCE , PSYCHOLOGY , FINANCE , HUMANRESOURCES , ECONOMICS , INDUSTRY , ECONOMICS , ECONOMICS , ECONOMICS , FINANCE , United States--US , Washington (state)",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Hot+CPI+Inflation+Stirs+Rate-Cut+Doubts+Within+Fed%3B+S%26amp%3BP+500+Slips&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Hot+CPI+Inflation+Stirs+Rate-Cut+Doubts+Within+Fed%3B+S%26amp%3BP+500+Slips&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Graham,ABI/INFORM Collection
S&P 500's New King Now In Retrograde As Index Punches To New Highs,3124639487,Newspapers,"Norton, Kit"," Three Mile Island Nuclear Generating Station , Constellation Energy Group Inc , Vanguard Group Inc , Geode Capital Management , State Street Global Advisors , Fidelity Investments , NVidia Corp", (c) 2024 Investor's Business Daily, News," Oct 10, 2024",, English, English,, Los Angeles,"Oct 10, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/s-amp-p-500s-new-king-now-retrograde-as-index/docview/3124639487/se-2?accountid=14762,,,,,,," OPERATIONS , SUSTAINABILITY , SUSTAINABILITY , FINANCE , FINANCE , SUSTAINABILITY , Advisors , SUSTAINABILITY , Three Mile Island , Bezos, Jeffrey , Gates, Bill",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=S%26amp%3BP+500%27s+New+King+Now+In+Retrograde+As+Index+Punches+To+New+Highs&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=S%26amp%3BP+500%27s+New+King+Now+In+Retrograde+As+Index+Punches+To+New+Highs&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Norton,ABI/INFORM Collection
"CPI Inflation Runs Hot, But The Fed Won't Fret As Jobless Claims Surge; S&P 500 Dips",3124635801,Newspapers,"Graham, Jed",, (c) 2024 Investor's Business Daily, News," Oct 10, 2024",, English, English,, Los Angeles,"Oct 10, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/cpi-inflation-runs-hot-fed-wont-fret-as-jobless/docview/3124635801/se-2?accountid=14762," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges"," FINANCE , PSYCHOLOGY , FINANCE , HUMANRESOURCES , ECONOMICS , INDUSTRY , ECONOMICS , ECONOMICS , ECONOMICS , FINANCE , United States--US , Washington (state)",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=CPI+Inflation+Runs+Hot%2C+But+The+Fed+Won%27t+Fret+As+Jobless+Claims+Surge%3B+S%26amp%3BP+500+Dips&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=CPI+Inflation+Runs+Hot%2C+But+The+Fed+Won%27t+Fret+As+Jobless+Claims+Surge%3B+S%26amp%3BP+500+Dips&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Graham,ABI/INFORM Collection
"The Fed Is Still On Track After Hot CPI, PPI Revisions; S&P 500 Takes A Break",3124635665,Newspapers,"Graham, Jed",, (c) 2024 Investor's Business Daily, News," Oct 10, 2024",, English, English,, Los Angeles,"Oct 10, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/fed-is-still-on-track-after-hot-cpi-ppi-revisions/docview/3124635665/se-2?accountid=14762," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges , 48531 Taxi and Ridesharing Services"," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges , 48531 Taxi and Ridesharing Services",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges , 48531 Taxi and Ridesharing Services",," 92113 Public Finance Activities , 52111 Monetary Authorities-Central Bank , 52321 Securities and Commodity Exchanges , 48531 Taxi and Ridesharing Services"," FINANCE , PSYCHOLOGY , FINANCE , HUMANRESOURCES , ECONOMICS , INDUSTRY , ECONOMICS , ECONOMICS , ECONOMICS , FINANCE , Taxicabs , United States--US , Washington (state)",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=The+Fed+Is+Still+On+Track+After+Hot+CPI%2C+PPI+Revisions%3B+S%26amp%3BP+500+Takes+A+Break&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=The+Fed+Is+Still+On+Track+After+Hot+CPI%2C+PPI+Revisions%3B+S%26amp%3BP+500+Takes+A+Break&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Graham,ABI/INFORM Collection
S&P 500 Tops $50 Trillion. It's Now Worth 50 Times Its Value When the Bull Market Began in 1982.,3115152166,Newspapers,"Bary, Andrew",," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Oct 10, 2024",, English, English,, New York,"Oct 10, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/s-amp-p-500-tops-50-trillion-now-worth-times/docview/3115152166/se-2?accountid=14762, 52321 Securities and Commodity Exchanges, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges,, 52321 Securities and Commodity Exchanges," FINANCE , FINANCE , FINANCE",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=S%26amp%3BP+500+Tops+%2450+Trillion.+It%27s+Now+Worth+50+Times+Its+Value+When+the+Bull+Market+Began+in+1982.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=S%26amp%3BP+500+Tops+%2450+Trillion.+It%27s+Now+Worth+50+Times+Its+Value+When+the+Bull+Market+Began+in+1982.&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Bary,"ABI/INFORM Collection, Research Library"
Palantir Stock Has Gained 16% Since Being Added to the S&P 500. This Stock Did Even Better.,3114912475,Newspapers,"Root, Al", Palantir Technologies," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Oct 10, 2024",, English, English,, New York,"Oct 10, 2024",Barron's (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/palantir-stock-has-gained-16-since-being-added-s/docview/3114912475/se-2?accountid=14762,,,,,,," FINANCE , FINANCE",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Palantir+Stock+Has+Gained+16%25+Since+Being+Added+to+the+S%26amp%3BP+500.+This+Stock+Did+Even+Better.&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Palantir+Stock+Has+Gained+16%25+Since+Being+Added+to+the+S%26amp%3BP+500.+This+Stock+Did+Even+Better.&amp;spage=&amp;sid=ProQ%3Aabiglobal&amp;author=Root,"ABI/INFORM Collection, Research Library"
Markets -- Wednesday's Markets: S&P 500 and Dow Reach Records,3114670432,Newspapers,"Dulaney, Chelsey;Pitcher, Jack",," Copyright 2024 Dow Jones & Company, Inc. All Rights Reserved.", News," Oct 10, 2024",0099-9660, English, English,," New York, N.Y.","Oct 10, 2024",Wall Street Journal,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/markets-wednesdays-s-amp-p-500-dow-reach-records/docview/3114670432/se-2?accountid=14762,,,,, B.11,," Dow Jones averages , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=00999660&amp;title=Markets+--+Wednesday%27s+Markets%3A+S%26amp%3BP+500+and+Dow+Reach+Records&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Markets+--+Wednesday%27s+Markets%3A+S%26amp%3BP+500+and+Dow+Reach+Records&amp;spage=B.11&amp;sid=ProQ%3Aabiglobal&amp;author=Dulaney,ABI/INFORM Collection
"Dow Jones, S&P 500 Make Record Closing Highs As These Index Funds Shape Bullish Patterns",3124689747,Newspapers,"Arancibia, Juan Carlos",, (c) 2024 Investor's Business Daily, News," Oct 9, 2024",, English, English,, Los Angeles,"Oct 9, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/dow-jones-s-amp-p-500-make-record-closing-highs/docview/3124689747/se-2?accountid=14762," 52591 Open-End Investment Funds , 52321 Securities and Commodity Exchanges"," 52591 Open-End Investment Funds , 52321 Securities and Commodity Exchanges",," 52591 Open-End Investment Funds , 52321 Securities and Commodity Exchanges",," 52591 Open-End Investment Funds , 52321 Securities and Commodity Exchanges"," Dow Jones averages , FINANCE , FINANCE , ECONOMICS , FINANCE , FINANCE , FINANCE",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Dow+Jones%2C+S%26amp%3BP+500+Make+Record+Closing+Highs+As+These+Index+Funds+Shape+Bullish+Patterns&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Dow+Jones%2C+S%26amp%3BP+500+Make+Record+Closing+Highs+As+These+Index+Funds+Shape+Bullish+Patterns&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Arancibia,ABI/INFORM Collection
"Royal Caribbean, Norwegian Rocket On Target Hikes; Lead S&P 500",3124680563,Newspapers,"Miller, Harrison",, (c) 2024 Investor's Business Daily, News," Oct 9, 2024",, English, English,, Los Angeles,"Oct 9, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/royal-caribbean-norwegian-rocket-on-target-hikes/docview/3124680563/se-2?accountid=14762," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation"," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation",," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation",," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation"," FINANCE , FINANCE , SUSTAINABILITY , FINANCE , SUSTAINABILITY , INDUSTRY , Florida , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Royal+Caribbean%2C+Norwegian+Rocket+On+Target+Hikes%3B+Lead+S%26amp%3BP+500&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Royal+Caribbean%2C+Norwegian+Rocket+On+Target+Hikes%3B+Lead+S%26amp%3BP+500&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Miller,ABI/INFORM Collection
S&P 500's New King Now In Retrograde As Index Punches To New Highs,3124661042,Newspapers,"Norton, Kit"," Three Mile Island Nuclear Generating Station , Constellation Energy Group Inc , Vanguard Group Inc , Geode Capital Management , State Street Global Advisors , Fidelity Investments , NVidia Corp", (c) 2024 Investor's Business Daily, News," Oct 9, 2024",, English, English,, Los Angeles,"Oct 9, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/s-amp-p-500s-new-king-now-retrograde-as-index/docview/3124661042/se-2?accountid=14762,,,,,,," OPERATIONS , SUSTAINABILITY , SUSTAINABILITY , FINANCE , FINANCE , SUSTAINABILITY , Advisors , SUSTAINABILITY , Three Mile Island , Bezos, Jeffrey , Gates, Bill",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=S%26amp%3BP+500%27s+New+King+Now+In+Retrograde+As+Index+Punches+To+New+Highs&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=S%26amp%3BP+500%27s+New+King+Now+In+Retrograde+As+Index+Punches+To+New+Highs&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Norton,ABI/INFORM Collection
"Royal Caribbean, Norwegian Rocket On Target Hikes; Lead S&P 500",3124653037,Newspapers,"Miller, Harrison",, (c) 2024 Investor's Business Daily, News," Oct 9, 2024",, English, English,, Los Angeles,"Oct 9, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/royal-caribbean-norwegian-rocket-on-target-hikes/docview/3124653037/se-2?accountid=14762," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation"," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation",," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation",," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation"," FINANCE , FINANCE , SUSTAINABILITY , FINANCE , SUSTAINABILITY , INDUSTRY , Florida , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Royal+Caribbean%2C+Norwegian+Rocket+On+Target+Hikes%3B+Lead+S%26amp%3BP+500&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Royal+Caribbean%2C+Norwegian+Rocket+On+Target+Hikes%3B+Lead+S%26amp%3BP+500&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Miller,ABI/INFORM Collection
These Are The Investors Behind 2 Of The Top S&P 500 Stocks That Aren't Nvidia,3124648322,Newspapers,"Norton, Kit"," Three Mile Island Nuclear Generating Station , Constellation Energy Group Inc , Vanguard Group Inc , Geode Capital Management , State Street Global Advisors , Fidelity Investments , NVidia Corp", (c) 2024 Investor's Business Daily, News," Oct 9, 2024",, English, English,, Los Angeles,"Oct 9, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/these-are-investors-behind-2-top-s-amp-p-500/docview/3124648322/se-2?accountid=14762,,,,,,," OPERATIONS , SUSTAINABILITY , SUSTAINABILITY , SUSTAINABILITY , FINANCE , Advisors , Investors , SUSTAINABILITY , Three Mile Island , United States--US , Bezos, Jeffrey , Gates, Bill",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=These+Are+The+Investors+Behind+2+Of+The+Top+S%26amp%3BP+500+Stocks+That+Aren%27t+Nvidia&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=These+Are+The+Investors+Behind+2+Of+The+Top+S%26amp%3BP+500+Stocks+That+Aren%27t+Nvidia&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Norton,ABI/INFORM Collection
S&P 500's New King Now In Retrograde As Index Punches To New Highs,3124648133,Newspapers,"Norton, Kit"," Three Mile Island Nuclear Generating Station , Constellation Energy Group Inc , Vanguard Group Inc , Geode Capital Management , State Street Global Advisors , Fidelity Investments , NVidia Corp", (c) 2024 Investor's Business Daily, News," Oct 9, 2024",, English, English,, Los Angeles,"Oct 9, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/s-amp-p-500s-new-king-now-retrograde-as-index/docview/3124648133/se-2?accountid=14762,,,,,,," OPERATIONS , SUSTAINABILITY , SUSTAINABILITY , FINANCE , SUSTAINABILITY , Advisors , SUSTAINABILITY , Three Mile Island , Bezos, Jeffrey , Gates, Bill",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=S%26amp%3BP+500%27s+New+King+Now+In+Retrograde+As+Index+Punches+To+New+Highs&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=S%26amp%3BP+500%27s+New+King+Now+In+Retrograde+As+Index+Punches+To+New+Highs&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Norton,ABI/INFORM Collection
"Dow Jones Futures: S&P 500 Hits High; CPI Inflation, 'Game Changing' Tesla Robotaxi Event Due",3124635741,Newspapers,"Carson, Ed", NVidia Corp, (c) 2024 Investor's Business Daily, News," Oct 9, 2024",, English, English,, Los Angeles,"Oct 9, 2024",Investor's Business Daily (Online),2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/dow-jones-futures-s-amp-p-500-hits-high-cpi/docview/3124635741/se-2?accountid=14762," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation , 52321 Securities and Commodity Exchanges"," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation , 52321 Securities and Commodity Exchanges",," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation , 52321 Securities and Commodity Exchanges",," 48311 Deep Sea, Coastal, and Great Lakes Water Transportation , 48321 Inland Water Transportation , 52321 Securities and Commodity Exchanges"," FINANCE , Futures , SUSTAINABILITY , INDUSTRY , FINANCE , Dow Jones averages , FINANCE , ECONOMICS , ECONOMICS , Autonomous vehicles , Taxicabs , United States--US",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Dow+Jones+Futures%3A+S%26amp%3BP+500+Hits+High%3B+CPI+Inflation%2C+%27Game+Changing%27+Tesla+Robotaxi+Event+Due&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Dow+Jones+Futures%3A+S%26amp%3BP+500+Hits+High%3B+CPI+Inflation%2C+%27Game+Changing%27+Tesla+Robotaxi+Event+Due&amp;spage=&amp;sid=ProQ%3Aabitrade&amp;author=Carson,ABI/INFORM Collection
"Palantir nears $100 billion market cap as one of the largest software companies; Palantir joined the S&P 500 last month, and its stock ranks third by year-to-date performance among current members",3114517976,Newspapers,"Bary, Emily",," Copyright 2024 MarketWatch, Inc.  All Rights Reserved.", News," Oct 9, 2024",, English, English,, South Brunswick,"Oct 9, 2024",MarketWatch,2024,https://esearch.ut.edu/login?url=https://www.proquest.com/newspapers/palantir-nears-100-billion-market-cap-as-one/docview/3114517976/se-2?accountid=14762, 51321 Software Publishers, 51321 Software Publishers,, 51321 Software Publishers,, 51321 Software Publishers," SUSTAINABILITY , FINANCE , INDUSTRY",,https://ut.primo.exlibrisgroup.com/openurl/01UTAMPA_INST/01UTAMPA_INST:SpartanSearch?genre=article&amp;issn=&amp;title=Palantir+nears+%24100+billion+market+cap+as+one+of+the+largest+software+companies%3B+Palantir+joined+the+S%26amp%3BP+500+last+month%2C+and+its+stock+ranks+third+by+year-to-date+performance+among+current+members&amp;volume=&amp;issue=&amp;date=2024&amp;atitle=Palantir+nears+%24100+billion+market+cap+as+one+of+the+largest+software+companies%3B+Palantir+joined+the+S%26amp%3BP+500+last+month%2C+and+its+stock+ranks+third+by+year-to-date+performance+among+current+members&amp;spage=&amp;sid=ProQ%3Aabidateline&amp;author=Bary,ABI/INFORM Collection
